1481563081	1481563081	2	1629547879	1629552483
2435912406	2435912406	0	1629484981	1630224429
1474234519	0	5	1629488507	1629502360
1253698274	1253698274	2	1629509947	1629552170
437226698	437226698	1	1629550218	1630220483
673405225	673405225	1	1629549102	1629552461
454000735	454000735	2	1629510026	1629510026
1134552603	1134552603	2	1629547793	1629547793
2456388197	2456388197	1	1629551964	1629551964
1225504402	1225504402	0	1629915866	1629915929
